Datum,Super,E10,Diesel
Kategorie (Datum: 2022-07-14 21:24:32,Super,E10,Diesel
"Teuerster Preis:,""1,834"",""1,814"",""2,041"""
"Durchschnittspreis:,""1,771"",""1,712"",""1,998"""
Kategorie (Datum: 2022-08-12 20:38:58,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,855"",""1,814"",""2,061"""
"Durchschnittspreis:,""1,809"",""1,752"",""2,020"""
Kategorie (Datum: 2022-08-12 21:39:01,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,855"",""1,793"",""2,061"""
"Durchschnittspreis:,""1,826"",""1,764"",""2,029"""
Kategorie (Datum: 2022-08-12 23:28:51,Super,E10,Diesel
"Guenstigster Preis:,""1,834"",""1,773"",""2,020"""
"Teuerster Preis:,""1,865"",""1,803"",""2,061"""
"Durchschnittspreis:,""1,846"",""1,785"",""2,036"""
Kategorie (Datum: 2022-08-13 00:46:07,Super,E10,Diesel
"Guenstigster Preis:,""1,834"",""1,773"",""2,020"""
"Teuerster Preis:,""1,865"",""1,803"",""2,061"""
"Durchschnittspreis:,""1,846"",""1,785"",""2,036"""
Kategorie (Datum: 2022-08-13 01:46:09,Super,E10,Diesel
"Guenstigster Preis:,""1,834"",""1,773"",""2,020"""
"Teuerster Preis:,""1,865"",""1,803"",""2,061"""
"Durchschnittspreis:,""1,846"",""1,785"",""2,036"""
Kategorie (Datum: 2022-08-13 02:46:11,Super,E10,Diesel
"Guenstigster Preis:,""1,834"",""1,773"",""2,020"""
"Teuerster Preis:,""1,865"",""1,803"",""2,061"""
"Durchschnittspreis:,""1,846"",""1,785"",""2,036"""
Kategorie (Datum: 2022-08-13 03:46:13,Super,E10,Diesel
"Guenstigster Preis:,""1,834"",""1,773"",""2,020"""
"Teuerster Preis:,""1,948"",""1,886"",""2,061"""
"Durchschnittspreis:,""1,891"",""1,829"",""2,042"""
Kategorie (Datum: 2022-08-13 04:46:16,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,948"",""1,886"",""2,092"""
"Durchschnittspreis:,""1,884"",""1,826"",""2,040"""
Kategorie (Datum: 2022-08-13 05:46:18,Super,E10,Diesel
"Guenstigster Preis:,""1,834"",""1,773"",""2,030"""
"Teuerster Preis:,""1,948"",""1,886"",""2,061"""
"Durchschnittspreis:,""1,924"",""1,862"",""2,043"""
Kategorie (Datum: 2022-08-13 06:46:20,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,948"",""1,886"",""2,051"""
"Durchschnittspreis:,""1,817"",""1,755"",""2,014"""
Kategorie (Datum: 2022-08-13 07:46:22,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,907"",""1,845"",""2,103"""
"Durchschnittspreis:,""1,830"",""1,768"",""2,052"""
Kategorie (Datum: 2022-08-13 08:46:25,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,845"",""1,783"",""2,072"""
"Durchschnittspreis:,""1,793"",""1,731"",""2,021"""
Kategorie (Datum: 2022-08-13 09:46:27,Super,E10,Diesel
"Guenstigster Preis:,""1,742"",""1,680"",""1,989"""
"Teuerster Preis:,""1,773"",""1,711"",""2,030"""
"Durchschnittspreis:,""1,771"",""1,709"",""2,007"""
Kategorie (Datum: 2022-08-13 10:46:30,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,834"",""1,773"",""2,092"""
"Durchschnittspreis:,""1,817"",""1,755"",""2,054"""
Kategorie (Datum: 2022-08-13 11:46:32,Super,E10,Diesel
"Guenstigster Preis:,""1,762"",""1,700"",""1,999"""
"Teuerster Preis:,""1,845"",""1,783"",""2,082"""
"Durchschnittspreis:,""1,800"",""1,738"",""2,037"""
Kategorie (Datum: 2022-08-13 12:46:34,Super,E10,Diesel
"Guenstigster Preis:,""1,752"",""1,690"",""1,979"""
"Teuerster Preis:,""1,783"",""1,721"",""2,041"""
"Durchschnittspreis:,""1,775"",""1,713"",""2,014"""
Kategorie (Datum: 2022-08-13 13:46:37,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,834"",""1,773"",""2,082"""
"Durchschnittspreis:,""1,805"",""1,743"",""2,044"""
Kategorie (Datum: 2022-08-13 14:46:39,Super,E10,Diesel
"Guenstigster Preis:,""1,731"",""1,669"",""1,979"""
"Teuerster Preis:,""1,814"",""1,752"",""2,041"""
"Durchschnittspreis:,""1,780"",""1,718"",""2,014"""
Kategorie (Datum: 2022-08-13 15:46:42,Super,E10,Diesel
"Guenstigster Preis:,""1,752"",""1,690"",""1,999"""
"Teuerster Preis:,""1,814"",""1,752"",""2,061"""
"Durchschnittspreis:,""1,788"",""1,726"",""2,025"""
Kategorie (Datum: 2022-08-13 16:46:44,Super,E10,Diesel
"Guenstigster Preis:,""1,731"",""1,669"",""1,979"""
"Teuerster Preis:,""1,773"",""1,711"",""2,041"""
"Durchschnittspreis:,""1,770"",""1,708"",""2,005"""
Kategorie (Datum: 2022-08-13 17:46:47,Super,E10,Diesel
"Guenstigster Preis:,""1,762"",""1,700"",""1,999"""
"Teuerster Preis:,""1,814"",""1,752"",""2,082"""
"Durchschnittspreis:,""1,796"",""1,734"",""2,033"""
Kategorie (Datum: 2022-08-13 18:46:50,Super,E10,Diesel
"Guenstigster Preis:,""1,742"",""1,680"",""1,979"""
"Teuerster Preis:,""1,783"",""1,721"",""2,030"""
"Durchschnittspreis:,""1,774"",""1,712"",""2,008"""
Kategorie (Datum: 2022-08-13 19:46:52,Super,E10,Diesel
"Guenstigster Preis:,""1,731"",""1,669"",""1,979"""
"Teuerster Preis:,""1,834"",""1,814"",""2,061"""
"Durchschnittspreis:,""1,773"",""1,714"",""2,005"""
Kategorie (Datum: 2022-08-13 20:46:54,Super,E10,Diesel
"Guenstigster Preis:,""1,762"",""1,700"",""1,999"""
"Teuerster Preis:,""1,855"",""1,814"",""2,061"""
"Durchschnittspreis:,""1,807"",""1,751"",""2,026"""
Kategorie (Datum: 2022-08-13 21:46:57,Super,E10,Diesel
"Guenstigster Preis:,""1,762"",""1,700"",""1,999"""
"Teuerster Preis:,""1,855"",""1,793"",""2,061"""
"Durchschnittspreis:,""1,824"",""1,762"",""2,029"""
Kategorie (Datum: 2022-08-13 22:47:00,Super,E10,Diesel
"Guenstigster Preis:,""1,834"",""1,773"",""2,020"""
"Teuerster Preis:,""1,855"",""1,793"",""2,061"""
"Durchschnittspreis:,""1,845"",""1,783"",""2,036"""
Kategorie (Datum: 2022-08-14 00:03:35,Super,E10,Diesel
"Guenstigster Preis:,""1,834"",""1,773"",""2,020"""
"Teuerster Preis:,""1,855"",""1,793"",""2,061"""
"Durchschnittspreis:,""1,845"",""1,783"",""2,036"""
Kategorie (Datum: 2022-08-14 00:33:58,Super,E10,Diesel
"Guenstigster Preis:,""1,834"",""1,773"",""2,020"""
"Teuerster Preis:,""1,855"",""1,793"",""2,061"""
"Durchschnittspreis:,""1,845"",""1,783"",""2,036"""
Kategorie (Datum: 2022-08-14 04:23:53,Super,E10,Diesel
"Guenstigster Preis:,""1,834"",""1,773"",""2,020"""
"Teuerster Preis:,""1,948"",""1,886"",""2,061"""
"Durchschnittspreis:,""1,889"",""1,828"",""2,042"""
Kategorie (Datum: 2022-08-14 05:23:56,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,948"",""1,886"",""2,082"""
"Durchschnittspreis:,""1,914"",""1,852"",""2,040"""
Kategorie (Datum: 2022-08-14 06:23:57,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,948"",""1,886"",""2,061"""
"Durchschnittspreis:,""1,881"",""1,819"",""2,025"""
Kategorie (Datum: 2022-08-14 07:24:00,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,865"",""1,814"",""2,103"""
"Durchschnittspreis:,""1,822"",""1,762"",""2,053"""
Kategorie (Datum: 2022-08-14 08:24:02,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,865"",""1,803"",""2,061"""
"Durchschnittspreis:,""1,818"",""1,759"",""2,050"""
Kategorie (Datum: 2022-08-14 09:24:04,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,793"",""1,762"",""2,061"""
"Durchschnittspreis:,""1,777"",""1,718"",""2,027"""
Kategorie (Datum: 2022-08-14 10:24:08,Super,E10,Diesel
"Guenstigster Preis:,""1,762"",""1,700"",""1,999"""
"Teuerster Preis:,""1,834"",""1,773"",""2,092"""
"Durchschnittspreis:,""1,806"",""1,746"",""2,050"""
Kategorie (Datum: 2022-08-14 11:24:11,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,886"",""1,865"",""2,113"""
"Durchschnittspreis:,""1,819"",""1,759"",""2,061"""
Kategorie (Datum: 2022-08-14 12:24:14,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,793"",""1,762"",""2,041"""
"Durchschnittspreis:,""1,778"",""1,719"",""2,021"""
Kategorie (Datum: 2022-08-14 13:24:16,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,824"",""1,762"",""2,082"""
"Durchschnittspreis:,""1,799"",""1,740"",""2,038"""
Kategorie (Datum: 2022-08-14 14:24:19,Super,E10,Diesel
"Guenstigster Preis:,""1,762"",""1,700"",""1,999"""
"Teuerster Preis:,""1,824"",""1,762"",""2,072"""
"Durchschnittspreis:,""1,794"",""1,734"",""2,033"""
Kategorie (Datum: 2022-08-14 15:25:26,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,814"",""1,762"",""2,061"""
"Durchschnittspreis:,""1,789"",""1,730"",""2,029"""
Kategorie (Datum: 2022-08-14 16:25:27,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,793"",""1,762"",""2,041"""
"Durchschnittspreis:,""1,777"",""1,717"",""2,014"""
Kategorie (Datum: 2022-08-14 17:25:30,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,814"",""1,762"",""2,072"""
"Durchschnittspreis:,""1,798"",""1,739"",""2,033"""
Kategorie (Datum: 2022-08-14 18:25:32,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,803"",""1,762"",""2,041"""
"Durchschnittspreis:,""1,786"",""1,726"",""2,017"""
Kategorie (Datum: 2022-08-14 19:25:35,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,783"",""1,721"",""2,030"""
"Durchschnittspreis:,""1,773"",""1,711"",""2,006"""
Kategorie (Datum: 2022-08-14 20:25:37,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,855"",""1,793"",""2,061"""
"Durchschnittspreis:,""1,802"",""1,740"",""2,019"""
Kategorie (Datum: 2022-08-14 21:25:39,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,855"",""1,793"",""2,061"""
"Durchschnittspreis:,""1,826"",""1,764"",""2,029"""
Kategorie (Datum: 2022-08-14 22:25:41,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,855"",""1,793"",""2,061"""
"Durchschnittspreis:,""1,831"",""1,769"",""2,030"""
Kategorie (Datum: 2022-08-14 23:25:45,Super,E10,Diesel
"Guenstigster Preis:,""1,834"",""1,773"",""2,020"""
"Teuerster Preis:,""1,865"",""1,803"",""2,061"""
"Durchschnittspreis:,""1,846"",""1,785"",""2,036"""
Kategorie (Datum: 2022-08-15 00:25:47,Super,E10,Diesel
"Guenstigster Preis:,""1,834"",""1,773"",""2,020"""
"Teuerster Preis:,""1,865"",""1,803"",""2,061"""
"Durchschnittspreis:,""1,846"",""1,785"",""2,036"""
Kategorie (Datum: 2022-08-15 01:13:37,Super,E10,Diesel
"Guenstigster Preis:,""1,834"",""1,773"",""2,020"""
"Teuerster Preis:,""1,865"",""1,803"",""2,061"""
"Durchschnittspreis:,""1,846"",""1,785"",""2,036"""
Kategorie (Datum: 2022-08-15 02:13:39,Super,E10,Diesel
"Guenstigster Preis:,""1,834"",""1,773"",""2,020"""
"Teuerster Preis:,""1,865"",""1,803"",""2,061"""
"Durchschnittspreis:,""1,846"",""1,785"",""2,036"""
Kategorie (Datum: 2022-08-15 03:13:41,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,948"",""1,886"",""2,061"""
"Durchschnittspreis:,""1,865"",""1,808"",""2,030"""
Kategorie (Datum: 2022-08-15 04:13:43,Super,E10,Diesel
"Guenstigster Preis:,""1,773"",""1,711"",""1,999"""
"Teuerster Preis:,""1,948"",""1,886"",""2,061"""
"Durchschnittspreis:,""1,861"",""1,802"",""2,029"""
Kategorie (Datum: 2022-08-15 05:13:45,Super,E10,Diesel
"Guenstigster Preis:,""1,845"",""1,783"",""2,030"""
"Teuerster Preis:,""1,948"",""1,886"",""2,144"""
"Durchschnittspreis:,""1,937"",""1,875"",""2,053"""
Kategorie (Datum: 2022-08-15 06:13:47,Super,E10,Diesel
"Guenstigster Preis:,""1,783"",""1,721"",""2,010"""
"Teuerster Preis:,""1,948"",""1,886"",""2,051"""
"Durchschnittspreis:,""1,866"",""1,805"",""2,029"""
Kategorie (Datum: 2022-08-15 07:13:50,Super,E10,Diesel
"Guenstigster Preis:,""1,783"",""1,721"",""1,999"""
"Teuerster Preis:,""1,896"",""1,834"",""2,092"""
"Durchschnittspreis:,""1,834"",""1,775"",""2,045"""
Kategorie (Datum: 2022-08-15 08:13:52,Super,E10,Diesel
"Guenstigster Preis:,""1,770"",""1,709"",""1,985"""
"Teuerster Preis:,""1,883"",""1,821"",""2,077"""
"Durchschnittspreis:,""1,835"",""1,776"",""2,053"""
Kategorie (Datum: 2022-08-15 09:13:54,Super,E10,Diesel
"Guenstigster Preis:,""1,760"",""1,698"",""1,985"""
"Teuerster Preis:,""1,801"",""1,770"",""2,026"""
"Durchschnittspreis:,""1,784"",""1,725"",""2,015"""
Kategorie (Datum: 2022-08-15 10:13:56,Super,E10,Diesel
"Guenstigster Preis:,""1,719"",""1,657"",""1,954"""
"Teuerster Preis:,""1,842"",""1,780"",""2,077"""
"Durchschnittspreis:,""1,782"",""1,723"",""2,013"""
Kategorie (Datum: 2022-08-15 11:13:59,Super,E10,Diesel
"Guenstigster Preis:,""1,729"",""1,678"",""1,944"""
"Teuerster Preis:,""1,842"",""1,780"",""2,077"""
"Durchschnittspreis:,""1,808"",""1,748"",""2,046"""
Kategorie (Datum: 2022-08-15 12:14:01,Super,E10,Diesel
"Guenstigster Preis:,""1,729"",""1,668"",""1,944"""
"Teuerster Preis:,""1,801"",""1,739"",""2,026"""
"Durchschnittspreis:,""1,763"",""1,704"",""2,008"""
Kategorie (Datum: 2022-08-15 13:14:03,Super,E10,Diesel
"Guenstigster Preis:,""1,709"",""1,647"",""1,944"""
"Teuerster Preis:,""1,811"",""1,749"",""2,057"""
"Durchschnittspreis:,""1,752"",""1,693"",""1,994"""
Kategorie (Datum: 2022-08-15 14:14:06,Super,E10,Diesel
"Guenstigster Preis:,""1,719"",""1,657"",""1,944"""
"Teuerster Preis:,""1,801"",""1,739"",""2,036"""
"Durchschnittspreis:,""1,767"",""1,708"",""2,006"""
Kategorie (Datum: 2022-08-15 15:14:10,Super,E10,Diesel
"Guenstigster Preis:,""1,709"",""1,647"",""1,944"""
"Teuerster Preis:,""1,801"",""1,739"",""2,026"""
"Durchschnittspreis:,""1,747"",""1,688"",""1,986"""
Kategorie (Datum: 2022-08-15 16:15:36,Super,E10,Diesel
"Guenstigster Preis:,""1,719"",""1,657"",""1,944"""
"Teuerster Preis:,""1,760"",""1,709"",""2,026"""
"Durchschnittspreis:,""1,742"",""1,683"",""1,987"""
Kategorie (Datum: 2022-08-15 17:15:38,Super,E10,Diesel
"Guenstigster Preis:,""1,709"",""1,647"",""1,944"""
"Teuerster Preis:,""1,780"",""1,719"",""2,026"""
"Durchschnittspreis:,""1,747"",""1,688"",""1,992"""
Kategorie (Datum: 2022-08-15 18:15:10,Super,E10,Diesel
"Guenstigster Preis:,""1,719"",""1,657"",""1,944"""
"Teuerster Preis:,""1,780"",""1,719"",""2,026"""
"Durchschnittspreis:,""1,752"",""1,693"",""1,992"""
Kategorie (Datum: 2022-08-15 19:15:12,Super,E10,Diesel
"Guenstigster Preis:,""1,709"",""1,647"",""1,954"""
"Teuerster Preis:,""1,821"",""1,801"",""2,026"""
"Durchschnittspreis:,""1,739"",""1,680"",""1,982"""
Kategorie (Datum: 2022-08-15 20:15:14,Super,E10,Diesel
"Guenstigster Preis:,""1,729"",""1,668"",""1,975"""
"Teuerster Preis:,""1,821"",""1,801"",""2,026"""
"Durchschnittspreis:,""1,769"",""1,715"",""1,995"""
Kategorie (Datum: 2022-08-15 21:15:16,Super,E10,Diesel
"Guenstigster Preis:,""1,729"",""1,668"",""1,975"""
"Teuerster Preis:,""1,821"",""1,760"",""2,046"""
"Durchschnittspreis:,""1,787"",""1,726"",""2,010"""
Kategorie (Datum: 2022-08-15 22:15:18,Super,E10,Diesel
"Guenstigster Preis:,""1,729"",""1,668"",""1,975"""
"Teuerster Preis:,""1,821"",""1,760"",""2,046"""
"Durchschnittspreis:,""1,790"",""1,729"",""2,010"""
Kategorie (Datum: 2022-08-15 23:15:21,Super,E10,Diesel
"Guenstigster Preis:,""1,790"",""1,729"",""2,005"""
"Teuerster Preis:,""1,821"",""1,760"",""2,046"""
"Durchschnittspreis:,""1,806"",""1,744"",""2,017"""
Kategorie (Datum: 2022-08-16 00:15:23,Super,E10,Diesel
"Guenstigster Preis:,""1,790"",""1,729"",""2,005"""
"Teuerster Preis:,""1,821"",""1,760"",""2,046"""
"Durchschnittspreis:,""1,806"",""1,744"",""2,017"""
Kategorie (Datum: 2022-08-16 01:15:25,Super,E10,Diesel
"Guenstigster Preis:,""1,790"",""1,729"",""2,005"""
"Teuerster Preis:,""1,821"",""1,760"",""2,046"""
"Durchschnittspreis:,""1,806"",""1,744"",""2,017"""
Kategorie (Datum: 2022-08-16 02:15:27,Super,E10,Diesel
"Guenstigster Preis:,""1,790"",""1,729"",""2,005"""
"Teuerster Preis:,""1,821"",""1,760"",""2,046"""
"Durchschnittspreis:,""1,806"",""1,744"",""2,017"""
Kategorie (Datum: 2022-08-16 03:15:28,Super,E10,Diesel
"Guenstigster Preis:,""1,729"",""1,668"",""1,975"""
"Teuerster Preis:,""1,934"",""1,872"",""2,046"""
"Durchschnittspreis:,""1,838"",""1,781"",""2,016"""
Kategorie (Datum: 2022-08-16 04:15:31,Super,E10,Diesel
"Guenstigster Preis:,""1,729"",""1,668"",""1,975"""
"Teuerster Preis:,""1,934"",""1,872"",""2,036"""
"Durchschnittspreis:,""1,835"",""1,776"",""2,013"""
Kategorie (Datum: 2022-08-16 05:15:34,Super,E10,Diesel
"Guenstigster Preis:,""1,821"",""1,801"",""2,016"""
"Teuerster Preis:,""1,934"",""1,872"",""2,108"""
"Durchschnittspreis:,""1,918"",""1,859"",""2,029"""
Kategorie (Datum: 2022-08-16 06:15:37,Super,E10,Diesel
"Guenstigster Preis:,""1,780"",""1,719"",""1,995"""
"Teuerster Preis:,""1,923"",""1,883"",""2,026"""
"Durchschnittspreis:,""1,871"",""1,811"",""2,014"""
Kategorie (Datum: 2022-08-16 07:15:39,Super,E10,Diesel
"Guenstigster Preis:,""1,756"",""1,695"",""1,939"""
"Teuerster Preis:,""1,888"",""1,867"",""2,060"""
"Durchschnittspreis:,""1,811"",""1,753"",""2,013"""
Kategorie (Datum: 2022-08-16 08:15:43,Super,E10,Diesel
"Guenstigster Preis:,""1,756"",""1,695"",""1,979"""
"Teuerster Preis:,""1,888"",""1,867"",""2,060"""
"Durchschnittspreis:,""1,829"",""1,770"",""2,038"""
Kategorie (Datum: 2022-08-16 09:15:46,Super,E10,Diesel
"Guenstigster Preis:,""1,735"",""1,674"",""1,969"""
"Teuerster Preis:,""1,786"",""1,746"",""2,030"""
"Durchschnittspreis:,""1,769"",""1,710"",""2,002"""
Kategorie (Datum: 2022-08-16 10:15:48,Super,E10,Diesel
"Guenstigster Preis:,""1,705"",""1,644"",""1,949"""
"Teuerster Preis:,""1,827"",""1,766"",""2,060"""
"Durchschnittspreis:,""1,768"",""1,709"",""2,005"""
Kategorie (Datum: 2022-08-16 11:15:52,Super,E10,Diesel
"Guenstigster Preis:,""1,735"",""1,674"",""1,969"""
"Teuerster Preis:,""1,827"",""1,766"",""2,060"""
"Durchschnittspreis:,""1,791"",""1,732"",""2,035"""
Kategorie (Datum: 2022-08-16 12:27:29,Super,E10,Diesel
"Guenstigster Preis:,""1,705"",""1,644"",""1,969"""
"Teuerster Preis:,""1,766"",""1,746"",""2,020"""
"Durchschnittspreis:,""1,742"",""1,683"",""1,992"""
Kategorie (Datum: 2022-08-16 13:27:32,Super,E10,Diesel
"Guenstigster Preis:,""1,705"",""1,644"",""1,949"""
"Teuerster Preis:,""1,807"",""1,746"",""2,050"""
"Durchschnittspreis:,""1,757"",""1,699"",""2,013"""
Kategorie (Datum: 2022-08-16 14:27:35,Super,E10,Diesel
"Guenstigster Preis:,""1,705"",""1,644"",""1,949"""
"Teuerster Preis:,""1,786"",""1,746"",""2,040"""
"Durchschnittspreis:,""1,755"",""1,696"",""2,008"""
Kategorie (Datum: 2022-08-16 15:27:38,Super,E10,Diesel
"Guenstigster Preis:,""1,695"",""1,634"",""1,949"""
"Teuerster Preis:,""1,776"",""1,746"",""2,040"""
"Durchschnittspreis:,""1,748"",""1,689"",""2,001"""
Kategorie (Datum: 2022-08-16 16:27:40,Super,E10,Diesel
"Guenstigster Preis:,""1,705"",""1,644"",""1,949"""
"Teuerster Preis:,""1,766"",""1,746"",""1,999"""
"Durchschnittspreis:,""1,727"",""1,669"",""1,983"""
Kategorie (Datum: 2022-08-16 17:27:43,Super,E10,Diesel
"Guenstigster Preis:,""1,685"",""1,624"",""1,949"""
"Teuerster Preis:,""1,766"",""1,746"",""2,030"""
"Durchschnittspreis:,""1,739"",""1,680"",""2,002"""
Kategorie (Datum: 2022-08-16 18:27:46,Super,E10,Diesel
"Guenstigster Preis:,""1,685"",""1,624"",""1,949"""
"Teuerster Preis:,""1,766"",""1,746"",""2,010"""
"Durchschnittspreis:,""1,722"",""1,664"",""1,986"""
Kategorie (Datum: 2022-08-16 19:27:48,Super,E10,Diesel
"Guenstigster Preis:,""1,685"",""1,624"",""1,949"""
"Teuerster Preis:,""1,766"",""1,746"",""1,979"""
"Durchschnittspreis:,""1,708"",""1,651"",""1,968"""
Kategorie (Datum: 2022-08-16 20:27:51,Super,E10,Diesel
"Guenstigster Preis:,""1,705"",""1,644"",""1,969"""
"Teuerster Preis:,""1,867"",""1,847"",""2,030"""
"Durchschnittspreis:,""1,756"",""1,704"",""1,991"""
Kategorie (Datum: 2022-08-16 21:27:54,Super,E10,Diesel
"Guenstigster Preis:,""1,705"",""1,644"",""1,969"""
"Teuerster Preis:,""1,786"",""1,725"",""2,050"""
"Durchschnittspreis:,""1,760"",""1,699"",""2,001"""
Kategorie (Datum: 2022-08-16 22:27:56,Super,E10,Diesel
"Guenstigster Preis:,""1,705"",""1,644"",""1,969"""
"Teuerster Preis:,""1,786"",""1,725"",""2,050"""
"Durchschnittspreis:,""1,762"",""1,702"",""2,003"""
Kategorie (Datum: 2022-08-16 23:27:59,Super,E10,Diesel
"Guenstigster Preis:,""1,766"",""1,705"",""1,989"""
"Teuerster Preis:,""1,796"",""1,735"",""2,050"""
"Durchschnittspreis:,""1,778"",""1,717"",""2,011"""
Kategorie (Datum: 2022-08-17 00:28:02,Super,E10,Diesel
"Guenstigster Preis:,""1,766"",""1,705"",""1,989"""
"Teuerster Preis:,""1,796"",""1,735"",""2,050"""
"Durchschnittspreis:,""1,778"",""1,717"",""2,011"""
Kategorie (Datum: 2022-08-17 00:57:26,Super,E10,Diesel
"Guenstigster Preis:,""1,766"",""1,705"",""1,989"""
"Teuerster Preis:,""1,796"",""1,735"",""2,050"""
"Durchschnittspreis:,""1,778"",""1,717"",""2,011"""
Kategorie (Datum: 2022-08-17 01:57:28,Super,E10,Diesel
"Guenstigster Preis:,""1,766"",""1,705"",""1,989"""
"Teuerster Preis:,""1,796"",""1,735"",""2,050"""
"Durchschnittspreis:,""1,778"",""1,717"",""2,011"""
Kategorie (Datum: 2022-08-17 02:57:31,Super,E10,Diesel
"Guenstigster Preis:,""1,766"",""1,705"",""1,989"""
"Teuerster Preis:,""1,796"",""1,735"",""2,050"""
"Durchschnittspreis:,""1,778"",""1,717"",""2,011"""
Kategorie (Datum: 2022-08-17 03:57:33,Super,E10,Diesel
"Guenstigster Preis:,""1,705"",""1,644"",""1,959"""
"Teuerster Preis:,""1,908"",""1,847"",""2,030"""
"Durchschnittspreis:,""1,832"",""1,776"",""1,994"""
Kategorie (Datum: 2022-08-17 04:57:36,Super,E10,Diesel
"Guenstigster Preis:,""1,766"",""1,705"",""1,989"""
"Teuerster Preis:,""1,908"",""1,847"",""2,091"""
"Durchschnittspreis:,""1,892"",""1,833"",""2,017"""
Kategorie (Datum: 2022-08-17 05:57:38,Super,E10,Diesel
"Guenstigster Preis:,""1,766"",""1,705"",""1,989"""
"Teuerster Preis:,""1,908"",""1,847"",""1,999"""
"Durchschnittspreis:,""1,838"",""1,780"",""1,993"""
Kategorie (Datum: 2022-08-17 06:57:40,Super,E10,Diesel
"Guenstigster Preis:,""1,705"",""1,644"",""1,969"""
"Teuerster Preis:,""1,786"",""1,766"",""1,989"""
"Durchschnittspreis:,""1,759"",""1,701"",""1,983"""
Kategorie (Datum: 2022-08-17 07:57:43,Super,E10,Diesel
"Guenstigster Preis:,""1,747"",""1,686"",""1,961"""
"Teuerster Preis:,""1,829"",""1,768"",""2,062"""
"Durchschnittspreis:,""1,796"",""1,738"",""2,031"""
Kategorie (Datum: 2022-08-17 08:57:45,Super,E10,Diesel
"Guenstigster Preis:,""1,717"",""1,656"",""1,961"""
"Teuerster Preis:,""1,818"",""1,757"",""2,042"""
"Durchschnittspreis:,""1,762"",""1,703"",""2,009"""
Kategorie (Datum: 2022-08-17 09:57:47,Super,E10,Diesel
"Guenstigster Preis:,""1,717"",""1,656"",""1,961"""
"Teuerster Preis:,""1,757"",""1,727"",""2,001"""
"Durchschnittspreis:,""1,739"",""1,681"",""1,984"""
Kategorie (Datum: 2022-08-17 10:57:50,Super,E10,Diesel
"Guenstigster Preis:,""1,737"",""1,676"",""1,961"""
"Teuerster Preis:,""1,818"",""1,757"",""2,052"""
"Durchschnittspreis:,""1,784"",""1,725"",""2,033"""
Kategorie (Datum: 2022-08-17 11:57:52,Super,E10,Diesel
"Guenstigster Preis:,""1,717"",""1,656"",""1,961"""
"Teuerster Preis:,""1,788"",""1,727"",""2,042"""
"Durchschnittspreis:,""1,755"",""1,696"",""2,009"""
Kategorie (Datum: 2022-08-17 12:57:55,Super,E10,Diesel
